district,date,disease,disease_group,disease_communicable,n_cases
Moshi,2021-12-01,Infectious Eye Disease,Other Communicable Diseases,CD,243
Moshi,2021-12-01,Influenza,Respiratory Infection,CD,92
Moshi,2021-12-01,Intestinal Worms,Other Communicable Diseases/Gastrointestinal infections,CD,440
Moshi,2021-12-01,Kwashiorkor,Malnutrition,NCD,0
Moshi,2021-12-01,Leprosy,Other Communicable Diseases,CD,12
Moshi,2021-12-01,Malaria,Vector borne infection,CD,47
Moshi,2021-12-01,Marasmic Kwashiorkor,Malnutrition,NCD,0
Moshi,2021-12-01,Marasmus,Malnutrition,NCD,1
Moshi,2021-12-01,Measles,Other Communicable Diseases,CD,NA
Moshi,2021-12-01,Meningitis,Neurological Disorders,Both,22
Moshi,2021-12-01,Mild/Moderate Anemia,Cardiovascular Disease,NCD,626
Moshi,2021-12-01,Moderate Malnutrition,Malnutrition,NCD,13
Moshi,2021-12-01,Neoplasms/Cancer,Cancer,NCD,20
Moshi,2021-12-01,Neuroses,Neurological Disorders,NCD,118
Moshi,2021-12-01,"Nutritional Disorders, Other",Malnutrition,NCD,14
Moshi,2021-12-01,Other Cardiovascular Diseases,Cardiovascular Disease,NCD,321
Moshi,2021-12-01,Peptic Ulcers,Other Non-Communicable Diseases,NCD,927
Moshi,2021-12-01,"Pneumonia, Severe",Respiratory Infection,CD,2033
Moshi,2021-12-01,Poisoning,Other Non-Communicable Diseases,NCD,22
Moshi,2021-12-01,Psychoses,Neurological Disorders,NCD,402
Moshi,2021-12-01,Rabies,Other Communicable Diseases,CD,NA
Moshi,2021-12-01,Relapsing Fever (Louse Borne Typhus),Other vector borne diseases,CD,NA
Moshi,2021-12-01,Road Traffic Accidents,Trauma and Injuries,NCD,66
Moshi,2021-12-01,Schistosomiasis,Neglected Tropical Disease (NTD),CD,1
Moshi,2021-12-01,Skin Infection - Fungal,Skin infection,CD,441
Moshi,2021-12-01,Snake and Insect Bites,Other Non-Communicable Diseases,NCD,12
Moshi,2021-12-01,Substance Abuse,Other Non-Communicable Diseases,NCD,50
Moshi,2021-12-01,Trypanosomiasis,Other vector borne diseases,CD,NA
Moshi,2021-12-01,Tuberculosis,Respiratory Infection,CD,53
Moshi,2021-12-01,Typhoid,Other Communicable Diseases/Gastrointestinal infections,CD,36
Moshi,2021-12-01,Upper Respiratory Infections,Respiratory Infection,CD,10355
Moshi,2021-12-01,Urinary Tract Infections,Other Communicable Diseases,CD,6605
Moshi,2021-12-01,Viral Haemorrhagic Fevers,Other vector borne diseases,CD,NA
Moshi,2021-12-01,Yellow Fever,Other vector borne diseases,CD,NA
Moshi,2022-01-01,Acute Flaccid Paralysis,Neurological Disorders,Both,NA
Moshi,2022-01-01,Bronchial Asthma,Respiratory Disease,NCD,344
Moshi,2022-01-01,Caries,Other Non-Communicable Diseases,NCD,169
Moshi,2022-01-01,Cholera,Diarrheal disease/Gastrointesntinal infections,CD,NA
Moshi,2022-01-01,Diabetes Mellitus,Diabetes Mellitus,NCD,2074
Moshi,2022-01-01,Diarrhea With No Dehydration,Diarrheal disease/Gastrointesntinal infections,Both,538
Moshi,2022-01-01,Diarrhea With Severe Dehydration,Diarrheal disease/Gastrointesntinal infections,CD,76
Moshi,2022-01-01,Dysentery,Diarrheal disease/Gastrointesntinal infections,CD,151
Moshi,2022-01-01,Epilepsy,Neurological Disorders,NCD,191
Moshi,2022-01-01,Fractures,Trauma and Injuries,NCD,331
Moshi,2022-01-01,Gynecological Diseases,Gynecological Diseases,NCD,330
Moshi,2022-01-01,Hypertension,Cardiovascular Disease,NCD,3073
Moshi,2022-01-01,Infectious Eye Disease,Other Communicable Diseases,CD,178
Moshi,2022-01-01,Influenza,Respiratory Infection,CD,142
Moshi,2022-01-01,Intestinal Worms,Other Communicable Diseases/Gastrointestinal infections,CD,318
Moshi,2022-01-01,Kwashiorkor,Malnutrition,NCD,0
Moshi,2022-01-01,Leprosy,Other Communicable Diseases,CD,4
Moshi,2022-01-01,Malaria,Vector borne infection,CD,85
Moshi,2022-01-01,Marasmic Kwashiorkor,Malnutrition,NCD,0
Moshi,2022-01-01,Marasmus,Malnutrition,NCD,2
Moshi,2022-01-01,Measles,Other Communicable Diseases,CD,NA
Moshi,2022-01-01,Meningitis,Neurological Disorders,Both,NA
Moshi,2022-01-01,Mild/Moderate Anemia,Cardiovascular Disease,NCD,573
Moshi,2022-01-01,Moderate Malnutrition,Malnutrition,NCD,4
Moshi,2022-01-01,Neoplasms/Cancer,Cancer,NCD,28
Moshi,2022-01-01,Neuroses,Neurological Disorders,NCD,50
Moshi,2022-01-01,"Nutritional Disorders, Other",Malnutrition,NCD,15
Moshi,2022-01-01,Other Cardiovascular Diseases,Cardiovascular Disease,NCD,208
Moshi,2022-01-01,Peptic Ulcers,Other Non-Communicable Diseases,NCD,1095
Moshi,2022-01-01,"Pneumonia, Severe",Respiratory Infection,CD,1280
Moshi,2022-01-01,Poisoning,Other Non-Communicable Diseases,NCD,30
Moshi,2022-01-01,Psychoses,Neurological Disorders,NCD,448
Moshi,2022-01-01,Rabies,Other Communicable Diseases,CD,0
Moshi,2022-01-01,Relapsing Fever (Louse Borne Typhus),Other vector borne diseases,CD,NA
Moshi,2022-01-01,Road Traffic Accidents,Trauma and Injuries,NCD,150
Moshi,2022-01-01,Schistosomiasis,Neglected Tropical Disease (NTD),CD,4
Moshi,2022-01-01,Skin Infection - Fungal,Skin infection,CD,506
Moshi,2022-01-01,Snake and Insect Bites,Other Non-Communicable Diseases,NCD,5
Moshi,2022-01-01,Substance Abuse,Other Non-Communicable Diseases,NCD,49
Moshi,2022-01-01,Trypanosomiasis,Other vector borne diseases,CD,NA
Moshi,2022-01-01,Tuberculosis,Respiratory Infection,CD,56
Moshi,2022-01-01,Typhoid,Other Communicable Diseases/Gastrointestinal infections,CD,55
Moshi,2022-01-01,Upper Respiratory Infections,Respiratory Infection,CD,6509
Moshi,2022-01-01,Urinary Tract Infections,Other Communicable Diseases,CD,5297
Moshi,2022-01-01,Viral Haemorrhagic Fevers,Other vector borne diseases,CD,0
Moshi,2022-01-01,Yellow Fever,Other vector borne diseases,CD,NA
Moshi,2022-02-01,Acute Flaccid Paralysis,Neurological Disorders,Both,NA
Moshi,2022-02-01,Bronchial Asthma,Respiratory Disease,NCD,287
Moshi,2022-02-01,Caries,Other Non-Communicable Diseases,NCD,159
Moshi,2022-02-01,Cholera,Diarrheal disease/Gastrointesntinal infections,CD,NA
Moshi,2022-02-01,Diabetes Mellitus,Diabetes Mellitus,NCD,1459
Moshi,2022-02-01,Diarrhea With No Dehydration,Diarrheal disease/Gastrointesntinal infections,Both,919
Moshi,2022-02-01,Diarrhea With Severe Dehydration,Diarrheal disease/Gastrointesntinal infections,CD,38
Moshi,2022-02-01,Dysentery,Diarrheal disease/Gastrointesntinal infections,CD,79
Moshi,2022-02-01,Epilepsy,Neurological Disorders,NCD,133
Moshi,2022-02-01,Fractures,Trauma and Injuries,NCD,227
Moshi,2022-02-01,Gynecological Diseases,Gynecological Diseases,NCD,230
Moshi,2022-02-01,Hypertension,Cardiovascular Disease,NCD,1844
Moshi,2022-02-01,Infectious Eye Disease,Other Communicable Diseases,CD,190
Moshi,2022-02-01,Influenza,Respiratory Infection,CD,149
Moshi,2022-02-01,Intestinal Worms,Other Communicable Diseases/Gastrointestinal infections,CD,495
Moshi,2022-02-01,Kwashiorkor,Malnutrition,NCD,0
Moshi,2022-02-01,Leprosy,Other Communicable Diseases,CD,0
Moshi,2022-02-01,Malaria,Vector borne infection,CD,49
Moshi,2022-02-01,Marasmic Kwashiorkor,Malnutrition,NCD,2
Moshi,2022-02-01,Marasmus,Malnutrition,NCD,0
Moshi,2022-02-01,Measles,Other Communicable Diseases,CD,NA
Moshi,2022-02-01,Meningitis,Neurological Disorders,Both,NA
Moshi,2022-02-01,Mild/Moderate Anemia,Cardiovascular Disease,NCD,446
Moshi,2022-02-01,Moderate Malnutrition,Malnutrition,NCD,19
Moshi,2022-02-01,Neoplasms/Cancer,Cancer,NCD,18
Moshi,2022-02-01,Neuroses,Neurological Disorders,NCD,74
Moshi,2022-02-01,"Nutritional Disorders, Other",Malnutrition,NCD,15
Moshi,2022-02-01,Other Cardiovascular Diseases,Cardiovascular Disease,NCD,190
Moshi,2022-02-01,Peptic Ulcers,Other Non-Communicable Diseases,NCD,914
Moshi,2022-02-01,"Pneumonia, Severe",Respiratory Infection,CD,868
Moshi,2022-02-01,Poisoning,Other Non-Communicable Diseases,NCD,24
Moshi,2022-02-01,Psychoses,Neurological Disorders,NCD,368
Moshi,2022-02-01,Rabies,Other Communicable Diseases,CD,0
Moshi,2022-02-01,Relapsing Fever (Louse Borne Typhus),Other vector borne diseases,CD,NA
Moshi,2022-02-01,Road Traffic Accidents,Trauma and Injuries,NCD,35
Moshi,2022-02-01,Schistosomiasis,Neglected Tropical Disease (NTD),CD,2
Moshi,2022-02-01,Skin Infection - Fungal,Skin infection,CD,355
Moshi,2022-02-01,Snake and Insect Bites,Other Non-Communicable Diseases,NCD,7
Moshi,2022-02-01,Substance Abuse,Other Non-Communicable Diseases,NCD,21
Moshi,2022-02-01,Trypanosomiasis,Other vector borne diseases,CD,NA
Moshi,2022-02-01,Tuberculosis,Respiratory Infection,CD,33
Moshi,2022-02-01,Typhoid,Other Communicable Diseases/Gastrointestinal infections,CD,39
Moshi,2022-02-01,Upper Respiratory Infections,Respiratory Infection,CD,7972
Moshi,2022-02-01,Urinary Tract Infections,Other Communicable Diseases,CD,4880
Moshi,2022-02-01,Viral Haemorrhagic Fevers,Other vector borne diseases,CD,1
Moshi,2022-02-01,Yellow Fever,Other vector borne diseases,CD,NA
Moshi,2022-03-01,Acute Flaccid Paralysis,Neurological Disorders,Both,NA
Moshi,2022-03-01,Bronchial Asthma,Respiratory Disease,NCD,345
Moshi,2022-03-01,Caries,Other Non-Communicable Diseases,NCD,51
Moshi,2022-03-01,Cholera,Diarrheal disease/Gastrointesntinal infections,CD,NA
Moshi,2022-03-01,Diabetes Mellitus,Diabetes Mellitus,NCD,1384
Moshi,2022-03-01,Diarrhea With No Dehydration,Diarrheal disease/Gastrointesntinal infections,Both,718
Moshi,2022-03-01,Diarrhea With Severe Dehydration,Diarrheal disease/Gastrointesntinal infections,CD,48
Moshi,2022-03-01,Dysentery,Diarrheal disease/Gastrointesntinal infections,CD,23
Moshi,2022-03-01,Epilepsy,Neurological Disorders,NCD,121
Moshi,2022-03-01,Fractures,Trauma and Injuries,NCD,262
Moshi,2022-03-01,Gynecological Diseases,Gynecological Diseases,NCD,184
Moshi,2022-03-01,Hypertension,Cardiovascular Disease,NCD,1388
Moshi,2022-03-01,Infectious Eye Disease,Other Communicable Diseases,CD,182
Moshi,2022-03-01,Influenza,Respiratory Infection,CD,84
Moshi,2022-03-01,Intestinal Worms,Other Communicable Diseases/Gastrointestinal infections,CD,540
Moshi,2022-03-01,Kwashiorkor,Malnutrition,NCD,0
Moshi,2022-03-01,Leprosy,Other Communicable Diseases,CD,0
Moshi,2022-03-01,Malaria,Vector borne infection,CD,58
Moshi,2022-03-01,Marasmic Kwashiorkor,Malnutrition,NCD,0
Moshi,2022-03-01,Marasmus,Malnutrition,NCD,1
Moshi,2022-03-01,Measles,Other Communicable Diseases,CD,NA
Moshi,2022-03-01,Meningitis,Neurological Disorders,Both,NA
Moshi,2022-03-01,Mild/Moderate Anemia,Cardiovascular Disease,NCD,493
Moshi,2022-03-01,Moderate Malnutrition,Malnutrition,NCD,24
Moshi,2022-03-01,Neoplasms/Cancer,Cancer,NCD,27
Moshi,2022-03-01,Neuroses,Neurological Disorders,NCD,28
Moshi,2022-03-01,"Nutritional Disorders, Other",Malnutrition,NCD,18
Moshi,2022-03-01,Other Cardiovascular Diseases,Cardiovascular Disease,NCD,131
Moshi,2022-03-01,Peptic Ulcers,Other Non-Communicable Diseases,NCD,860
Moshi,2022-03-01,"Pneumonia, Severe",Respiratory Infection,CD,1086
Moshi,2022-03-01,Poisoning,Other Non-Communicable Diseases,NCD,25
Moshi,2022-03-01,Psychoses,Neurological Disorders,NCD,91
Moshi,2022-03-01,Rabies,Other Communicable Diseases,CD,0
Moshi,2022-03-01,Relapsing Fever (Louse Borne Typhus),Other vector borne diseases,CD,NA
Moshi,2022-03-01,Road Traffic Accidents,Trauma and Injuries,NCD,33
Moshi,2022-03-01,Schistosomiasis,Neglected Tropical Disease (NTD),CD,4
Moshi,2022-03-01,Skin Infection - Fungal,Skin infection,CD,495
Moshi,2022-03-01,Snake and Insect Bites,Other Non-Communicable Diseases,NCD,3
Moshi,2022-03-01,Substance Abuse,Other Non-Communicable Diseases,NCD,21
Moshi,2022-03-01,Trypanosomiasis,Other vector borne diseases,CD,NA
Moshi,2022-03-01,Tuberculosis,Respiratory Infection,CD,32
Moshi,2022-03-01,Typhoid,Other Communicable Diseases/Gastrointestinal infections,CD,119
Moshi,2022-03-01,Upper Respiratory Infections,Respiratory Infection,CD,8679
Moshi,2022-03-01,Urinary Tract Infections,Other Communicable Diseases,CD,3972
Moshi,2022-03-01,Viral Haemorrhagic Fevers,Other vector borne diseases,CD,1
Moshi,2022-03-01,Yellow Fever,Other vector borne diseases,CD,NA
Moshi,2022-04-01,Acute Flaccid Paralysis,Neurological Disorders,Both,NA
Moshi,2022-04-01,Bronchial Asthma,Respiratory Disease,NCD,291
Moshi,2022-04-01,Caries,Other Non-Communicable Diseases,NCD,78
Moshi,2022-04-01,Cholera,Diarrheal disease/Gastrointesntinal infections,CD,NA
Moshi,2022-04-01,Diabetes Mellitus,Diabetes Mellitus,NCD,1136
Moshi,2022-04-01,Diarrhea With No Dehydration,Diarrheal disease/Gastrointesntinal infections,Both,612
Moshi,2022-04-01,Diarrhea With Severe Dehydration,Diarrheal disease/Gastrointesntinal infections,CD,29
Moshi,2022-04-01,Dysentery,Diarrheal disease/Gastrointesntinal infections,CD,15
Moshi,2022-04-01,Epilepsy,Neurological Disorders,NCD,124
Moshi,2022-04-01,Fractures,Trauma and Injuries,NCD,208
Moshi,2022-04-01,Gynecological Diseases,Gynecological Diseases,NCD,249
Moshi,2022-04-01,Hypertension,Cardiovascular Disease,NCD,1188
Moshi,2022-04-01,Infectious Eye Disease,Other Communicable Diseases,CD,222
Moshi,2022-04-01,Influenza,Respiratory Infection,CD,52
Moshi,2022-04-01,Intestinal Worms,Other Communicable Diseases/Gastrointestinal infections,CD,457
Moshi,2022-04-01,Kwashiorkor,Malnutrition,NCD,0
Moshi,2022-04-01,Leprosy,Other Communicable Diseases,CD,0
Moshi,2022-04-01,Malaria,Vector borne infection,CD,55
Moshi,2022-04-01,Marasmic Kwashiorkor,Malnutrition,NCD,1
Moshi,2022-04-01,Marasmus,Malnutrition,NCD,0
Moshi,2022-04-01,Measles,Other Communicable Diseases,CD,NA
Moshi,2022-04-01,Meningitis,Neurological Disorders,Both,NA
Moshi,2022-04-01,Mild/Moderate Anemia,Cardiovascular Disease,NCD,577
Moshi,2022-04-01,Moderate Malnutrition,Malnutrition,NCD,18
Moshi,2022-04-01,Neoplasms/Cancer,Cancer,NCD,33
Moshi,2022-04-01,Neuroses,Neurological Disorders,NCD,113
Moshi,2022-04-01,"Nutritional Disorders, Other",Malnutrition,NCD,12
Moshi,2022-04-01,Other Cardiovascular Diseases,Cardiovascular Disease,NCD,212
Moshi,2022-04-01,Peptic Ulcers,Other Non-Communicable Diseases,NCD,1067
Moshi,2022-04-01,"Pneumonia, Severe",Respiratory Infection,CD,1183
Moshi,2022-04-01,Poisoning,Other Non-Communicable Diseases,NCD,17
Moshi,2022-04-01,Psychoses,Neurological Disorders,NCD,130
Moshi,2022-04-01,Rabies,Other Communicable Diseases,CD,0
Moshi,2022-04-01,Relapsing Fever (Louse Borne Typhus),Other vector borne diseases,CD,NA
Moshi,2022-04-01,Road Traffic Accidents,Trauma and Injuries,NCD,24
Moshi,2022-04-01,Schistosomiasis,Neglected Tropical Disease (NTD),CD,1
Moshi,2022-04-01,Skin Infection - Fungal,Skin infection,CD,509
Moshi,2022-04-01,Snake and Insect Bites,Other Non-Communicable Diseases,NCD,13
Moshi,2022-04-01,Substance Abuse,Other Non-Communicable Diseases,NCD,55
Moshi,2022-04-01,Trypanosomiasis,Other vector borne diseases,CD,NA
Moshi,2022-04-01,Tuberculosis,Respiratory Infection,CD,45
Moshi,2022-04-01,Typhoid,Other Communicable Diseases/Gastrointestinal infections,CD,73
Moshi,2022-04-01,Upper Respiratory Infections,Respiratory Infection,CD,7686
Moshi,2022-04-01,Urinary Tract Infections,Other Communicable Diseases,CD,3997
Moshi,2022-04-01,Viral Haemorrhagic Fevers,Other vector borne diseases,CD,0
Moshi,2022-04-01,Yellow Fever,Other vector borne diseases,CD,NA
Moshi,2022-05-01,Acute Flaccid Paralysis,Neurological Disorders,Both,NA
Moshi,2022-05-01,Bronchial Asthma,Respiratory Disease,NCD,330
Moshi,2022-05-01,Caries,Other Non-Communicable Diseases,NCD,74
Moshi,2022-05-01,Cholera,Diarrheal disease/Gastrointesntinal infections,CD,NA
Moshi,2022-05-01,Diabetes Mellitus,Diabetes Mellitus,NCD,1145
Moshi,2022-05-01,Diarrhea With No Dehydration,Diarrheal disease/Gastrointesntinal infections,Both,727
Moshi,2022-05-01,Diarrhea With Severe Dehydration,Diarrheal disease/Gastrointesntinal infections,CD,27
Moshi,2022-05-01,Dysentery,Diarrheal disease/Gastrointesntinal infections,CD,10
Moshi,2022-05-01,Epilepsy,Neurological Disorders,NCD,118
Moshi,2022-05-01,Fractures,Trauma and Injuries,NCD,230
Moshi,2022-05-01,Gynecological Diseases,Gynecological Diseases,NCD,264
Moshi,2022-05-01,Hypertension,Cardiovascular Disease,NCD,1095
Moshi,2022-05-01,Infectious Eye Disease,Other Communicable Diseases,CD,276
Moshi,2022-05-01,Influenza,Respiratory Infection,CD,152
Moshi,2022-05-01,Intestinal Worms,Other Communicable Diseases/Gastrointestinal infections,CD,498
Moshi,2022-05-01,Kwashiorkor,Malnutrition,NCD,0
Moshi,2022-05-01,Leprosy,Other Communicable Diseases,CD,0
Moshi,2022-05-01,Malaria,Vector borne infection,CD,49
Moshi,2022-05-01,Marasmic Kwashiorkor,Malnutrition,NCD,0
Moshi,2022-05-01,Marasmus,Malnutrition,NCD,0
Moshi,2022-05-01,Measles,Other Communicable Diseases,CD,NA
Moshi,2022-05-01,Meningitis,Neurological Disorders,Both,NA
Moshi,2022-05-01,Mild/Moderate Anemia,Cardiovascular Disease,NCD,483
Moshi,2022-05-01,Moderate Malnutrition,Malnutrition,NCD,31
Moshi,2022-05-01,Neoplasms/Cancer,Cancer,NCD,16
Moshi,2022-05-01,Neuroses,Neurological Disorders,NCD,73
Moshi,2022-05-01,"Nutritional Disorders, Other",Malnutrition,NCD,25
Moshi,2022-05-01,Other Cardiovascular Diseases,Cardiovascular Disease,NCD,202
Moshi,2022-05-01,Peptic Ulcers,Other Non-Communicable Diseases,NCD,1018
Moshi,2022-05-01,"Pneumonia, Severe",Respiratory Infection,CD,1657
Moshi,2022-05-01,Poisoning,Other Non-Communicable Diseases,NCD,19
Moshi,2022-05-01,Psychoses,Neurological Disorders,NCD,69
Moshi,2022-05-01,Rabies,Other Communicable Diseases,CD,0
Moshi,2022-05-01,Relapsing Fever (Louse Borne Typhus),Other vector borne diseases,CD,NA
Moshi,2022-05-01,Road Traffic Accidents,Trauma and Injuries,NCD,32
Moshi,2022-05-01,Schistosomiasis,Neglected Tropical Disease (NTD),CD,5
Moshi,2022-05-01,Skin Infection - Fungal,Skin infection,CD,397
Moshi,2022-05-01,Snake and Insect Bites,Other Non-Communicable Diseases,NCD,20
Moshi,2022-05-01,Substance Abuse,Other Non-Communicable Diseases,NCD,36
Moshi,2022-05-01,Trypanosomiasis,Other vector borne diseases,CD,NA
Moshi,2022-05-01,Tuberculosis,Respiratory Infection,CD,45
Moshi,2022-05-01,Typhoid,Other Communicable Diseases/Gastrointestinal infections,CD,108
Moshi,2022-05-01,Upper Respiratory Infections,Respiratory Infection,CD,9703
Moshi,2022-05-01,Urinary Tract Infections,Other Communicable Diseases,CD,4069
Moshi,2022-05-01,Viral Haemorrhagic Fevers,Other vector borne diseases,CD,0
Moshi,2022-05-01,Yellow Fever,Other vector borne diseases,CD,NA
Moshi,2022-06-01,Acute Flaccid Paralysis,Neurological Disorders,Both,NA
Moshi,2022-06-01,Bronchial Asthma,Respiratory Disease,NCD,354
Moshi,2022-06-01,Caries,Other Non-Communicable Diseases,NCD,53
Moshi,2022-06-01,Cholera,Diarrheal disease/Gastrointesntinal infections,CD,NA
Moshi,2022-06-01,Diabetes Mellitus,Diabetes Mellitus,NCD,1174
Moshi,2022-06-01,Diarrhea With No Dehydration,Diarrheal disease/Gastrointesntinal infections,Both,534
Moshi,2022-06-01,Diarrhea With Severe Dehydration,Diarrheal disease/Gastrointesntinal infections,CD,24
Moshi,2022-06-01,Dysentery,Diarrheal disease/Gastrointesntinal infections,CD,7
Moshi,2022-06-01,Epilepsy,Neurological Disorders,NCD,136
Moshi,2022-06-01,Fractures,Trauma and Injuries,NCD,236
Moshi,2022-06-01,Gynecological Diseases,Gynecological Diseases,NCD,237
Moshi,2022-06-01,Hypertension,Cardiovascular Disease,NCD,1177
Moshi,2022-06-01,Infectious Eye Disease,Other Communicable Diseases,CD,243
Moshi,2022-06-01,Influenza,Respiratory Infection,CD,128
Moshi,2022-06-01,Intestinal Worms,Other Communicable Diseases/Gastrointestinal infections,CD,445
Moshi,2022-06-01,Kwashiorkor,Malnutrition,NCD,0
Moshi,2022-06-01,Leprosy,Other Communicable Diseases,CD,25
Moshi,2022-06-01,Malaria,Vector borne infection,CD,57
Moshi,2022-06-01,Marasmic Kwashiorkor,Malnutrition,NCD,0
Moshi,2022-06-01,Marasmus,Malnutrition,NCD,0
Moshi,2022-06-01,Measles,Other Communicable Diseases,CD,NA
Moshi,2022-06-01,Meningitis,Neurological Disorders,Both,NA
Moshi,2022-06-01,Mild/Moderate Anemia,Cardiovascular Disease,NCD,607
Moshi,2022-06-01,Moderate Malnutrition,Malnutrition,NCD,20
Moshi,2022-06-01,Neoplasms/Cancer,Cancer,NCD,30
Moshi,2022-06-01,Neuroses,Neurological Disorders,NCD,104
Moshi,2022-06-01,"Nutritional Disorders, Other",Malnutrition,NCD,34
Moshi,2022-06-01,Other Cardiovascular Diseases,Cardiovascular Disease,NCD,297
Moshi,2022-06-01,Peptic Ulcers,Other Non-Communicable Diseases,NCD,1104
Moshi,2022-06-01,"Pneumonia, Severe",Respiratory Infection,CD,2466
Moshi,2022-06-01,Poisoning,Other Non-Communicable Diseases,NCD,24
Moshi,2022-06-01,Psychoses,Neurological Disorders,NCD,136
Moshi,2022-06-01,Rabies,Other Communicable Diseases,CD,1
Moshi,2022-06-01,Relapsing Fever (Louse Borne Typhus),Other vector borne diseases,CD,NA
Moshi,2022-06-01,Road Traffic Accidents,Trauma and Injuries,NCD,97
Moshi,2022-06-01,Schistosomiasis,Neglected Tropical Disease (NTD),CD,2
Moshi,2022-06-01,Skin Infection - Fungal,Skin infection,CD,505
Moshi,2022-06-01,Snake and Insect Bites,Other Non-Communicable Diseases,NCD,3
Moshi,2022-06-01,Substance Abuse,Other Non-Communicable Diseases,NCD,8
Moshi,2022-06-01,Trypanosomiasis,Other vector borne diseases,CD,NA
