district,date,disease,disease_group,disease_communicable,n_cases
Siha,2016-04-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,316
Siha,2016-04-01,Caries,Other Non-Communicable,Non-Communicable Diseases,302
Siha,2016-04-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,406
Siha,2016-04-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,336
Siha,2016-04-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,22
Siha,2016-04-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,10
Siha,2016-04-01,Epilepsy,Neurological,Non-Communicable Diseases,108
Siha,2016-04-01,Fractures,Trauma,Non-Communicable Diseases,130
Siha,2016-04-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,370
Siha,2016-04-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,182
Siha,2016-04-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,1230
Siha,2016-04-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2016-04-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,52
Siha,2016-04-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,42
Siha,2016-04-01,Neuroses,Neurological,Non-Communicable Diseases,120
Siha,2016-04-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,44
Siha,2016-04-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,480
Siha,2016-04-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,192
Siha,2016-04-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,32
Siha,2016-04-01,Psychoses,Neurological,Non-Communicable Diseases,32
Siha,2016-04-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,80
Siha,2016-04-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,14
Siha,2016-04-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,330
Siha,2016-04-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,16
Siha,2016-04-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,2
Siha,2016-04-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,14
Siha,2016-04-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,64
Siha,2016-04-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,4004
Siha,2016-04-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,2470
Siha,2016-05-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,312
Siha,2016-05-01,Caries,Other Non-Communicable,Non-Communicable Diseases,356
Siha,2016-05-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,438
Siha,2016-05-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,468
Siha,2016-05-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,84
Siha,2016-05-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,104
Siha,2016-05-01,Epilepsy,Neurological,Non-Communicable Diseases,128
Siha,2016-05-01,Fractures,Trauma,Non-Communicable Diseases,192
Siha,2016-05-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,746
Siha,2016-05-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,240
Siha,2016-05-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,1548
Siha,2016-05-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,2
Siha,2016-05-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,60
Siha,2016-05-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,148
Siha,2016-05-01,Neuroses,Neurological,Non-Communicable Diseases,8
Siha,2016-05-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,64
Siha,2016-05-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,468
Siha,2016-05-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,210
Siha,2016-05-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,34
Siha,2016-05-01,Psychoses,Neurological,Non-Communicable Diseases,46
Siha,2016-05-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,108
Siha,2016-05-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,8
Siha,2016-05-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,488
Siha,2016-05-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,26
Siha,2016-05-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,4
Siha,2016-05-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,54
Siha,2016-05-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,76
Siha,2016-05-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,4294
Siha,2016-05-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,2190
Siha,2016-06-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,190
Siha,2016-06-01,Caries,Other Non-Communicable,Non-Communicable Diseases,70
Siha,2016-06-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,400
Siha,2016-06-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,612
Siha,2016-06-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,28
Siha,2016-06-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,48
Siha,2016-06-01,Epilepsy,Neurological,Non-Communicable Diseases,64
Siha,2016-06-01,Fractures,Trauma,Non-Communicable Diseases,71
Siha,2016-06-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,798
Siha,2016-06-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,136
Siha,2016-06-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,886
Siha,2016-06-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2016-06-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,80
Siha,2016-06-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,52
Siha,2016-06-01,Neuroses,Neurological,Non-Communicable Diseases,22
Siha,2016-06-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,92
Siha,2016-06-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,300
Siha,2016-06-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,288
Siha,2016-06-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,24
Siha,2016-06-01,Psychoses,Neurological,Non-Communicable Diseases,20
Siha,2016-06-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,58
Siha,2016-06-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,4
Siha,2016-06-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,242
Siha,2016-06-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,8
Siha,2016-06-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,10
Siha,2016-06-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,26
Siha,2016-06-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,70
Siha,2016-06-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,3748
Siha,2016-06-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,1328
Siha,2016-07-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,128
Siha,2016-07-01,Caries,Other Non-Communicable,Non-Communicable Diseases,490
Siha,2016-07-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,166
Siha,2016-07-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,436
Siha,2016-07-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,18
Siha,2016-07-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,44
Siha,2016-07-01,Epilepsy,Neurological,Non-Communicable Diseases,86
Siha,2016-07-01,Fractures,Trauma,Non-Communicable Diseases,118
Siha,2016-07-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,834
Siha,2016-07-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,184
Siha,2016-07-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,870
Siha,2016-07-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2016-07-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,50
Siha,2016-07-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,10
Siha,2016-07-01,Neuroses,Neurological,Non-Communicable Diseases,8
Siha,2016-07-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,80
Siha,2016-07-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,374
Siha,2016-07-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,346
Siha,2016-07-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,2
Siha,2016-07-01,Psychoses,Neurological,Non-Communicable Diseases,26
Siha,2016-07-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,70
Siha,2016-07-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,12
Siha,2016-07-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,408
Siha,2016-07-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,2
Siha,2016-07-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,0
Siha,2016-07-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,12
Siha,2016-07-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,26
Siha,2016-07-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,3674
Siha,2016-07-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,1392
Siha,2016-08-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,260
Siha,2016-08-01,Caries,Other Non-Communicable,Non-Communicable Diseases,330
Siha,2016-08-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,378
Siha,2016-08-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,290
Siha,2016-08-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,218
Siha,2016-08-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,6
Siha,2016-08-01,Epilepsy,Neurological,Non-Communicable Diseases,72
Siha,2016-08-01,Fractures,Trauma,Non-Communicable Diseases,24
Siha,2016-08-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,808
Siha,2016-08-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,62
Siha,2016-08-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,864
Siha,2016-08-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2016-08-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,22
Siha,2016-08-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,2
Siha,2016-08-01,Neuroses,Neurological,Non-Communicable Diseases,36
Siha,2016-08-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,40
Siha,2016-08-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,444
Siha,2016-08-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,16
Siha,2016-08-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,0
Siha,2016-08-01,Psychoses,Neurological,Non-Communicable Diseases,12
Siha,2016-08-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,0
Siha,2016-08-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,4
Siha,2016-08-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,260
Siha,2016-08-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,2
Siha,2016-08-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,0
Siha,2016-08-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,0
Siha,2016-08-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,0
Siha,2016-08-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,3394
Siha,2016-08-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,1980
Siha,2016-09-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,510
Siha,2016-09-01,Caries,Other Non-Communicable,Non-Communicable Diseases,82
Siha,2016-09-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,414
Siha,2016-09-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,468
Siha,2016-09-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,42
Siha,2016-09-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,6
Siha,2016-09-01,Epilepsy,Neurological,Non-Communicable Diseases,124
Siha,2016-09-01,Fractures,Trauma,Non-Communicable Diseases,116
Siha,2016-09-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,920
Siha,2016-09-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,84
Siha,2016-09-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,998
Siha,2016-09-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2016-09-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,24
Siha,2016-09-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,18
Siha,2016-09-01,Neuroses,Neurological,Non-Communicable Diseases,34
Siha,2016-09-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,44
Siha,2016-09-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,550
Siha,2016-09-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,264
Siha,2016-09-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,14
Siha,2016-09-01,Psychoses,Neurological,Non-Communicable Diseases,24
Siha,2016-09-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,70
Siha,2016-09-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2016-09-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,318
Siha,2016-09-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,18
Siha,2016-09-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,2
Siha,2016-09-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,8
Siha,2016-09-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,40
Siha,2016-09-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,3806
Siha,2016-09-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,2332
Siha,2016-10-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,302
Siha,2016-10-01,Caries,Other Non-Communicable,Non-Communicable Diseases,50
Siha,2016-10-01,Diabetes Mellitus,Diabetes Mellitus,Non-Communicable Diseases,494
Siha,2016-10-01,Diarrhea With No Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,580
Siha,2016-10-01,Diarrhea With Severe Dehydration,Gastrointestinal Infections,Infectious/Communicable Diseases,30
Siha,2016-10-01,Dysentery,Gastrointestinal Infections,Infectious/Communicable Diseases,40
Siha,2016-10-01,Epilepsy,Neurological,Non-Communicable Diseases,82
Siha,2016-10-01,Fractures,Trauma,Non-Communicable Diseases,136
Siha,2016-10-01,Hypertension,Cardiovascular Diseases,Non-Communicable Diseases,790
Siha,2016-10-01,Infectious Eye Disease,Infectious Eye Disease,Infectious/Communicable Diseases,118
Siha,2016-10-01,Intestinal Worms,Gastrointestinal Infections,Infectious/Communicable Diseases,1054
Siha,2016-10-01,Leprosy,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2016-10-01,Malaria,Vector-borne Infections,Infectious/Communicable Diseases,40
Siha,2016-10-01,Neoplasms/Cancer,Cancer,Non-Communicable Diseases,8
Siha,2016-10-01,Neuroses,Neurological,Non-Communicable Diseases,8
Siha,2016-10-01,Other Cardiovascular Diseases,Cardiovascular Diseases,Non-Communicable Diseases,68
Siha,2016-10-01,Peptic Ulcers,Other Non-Communicable,Non-Communicable Diseases,556
Siha,2016-10-01,"Pneumonia, Severe",Respiratory Infections,Infectious/Communicable Diseases,204
Siha,2016-10-01,Poisoning,Other Non-Communicable,Non-Communicable Diseases,16
Siha,2016-10-01,Psychoses,Neurological,Non-Communicable Diseases,4
Siha,2016-10-01,Road Traffic Accidents,Trauma,Non-Communicable Diseases,124
Siha,2016-10-01,Schistosomiasis,Other Communicable Diseases,Infectious/Communicable Diseases,0
Siha,2016-10-01,Skin Infection - Fungal,Other Communicable Diseases,Infectious/Communicable Diseases,292
Siha,2016-10-01,Snake and Insect Bites,Other Non-Communicable,Non-Communicable Diseases,28
Siha,2016-10-01,Substance Abuse,Other Non-Communicable,Non-Communicable Diseases,10
Siha,2016-10-01,Tuberculosis,Respiratory Infections,Infectious/Communicable Diseases,12
Siha,2016-10-01,Typhoid,Gastrointestinal Infections,Infectious/Communicable Diseases,52
Siha,2016-10-01,Upper Respiratory Infections,Respiratory Infections,Infectious/Communicable Diseases,3998
Siha,2016-10-01,Urinary Tract Infections,Urinary Infections,Infectious/Communicable Diseases,3046
Siha,2016-11-01,Bronchial Asthma,Chronic Respiratory Diseases,Non-Communicable Diseases,234
